time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
470.3841622781465,-4777311.7077516513,-2987645.3436775063,2993385.2736769579,357.4818893691201,-198.40262110042329,-95.823115152792283,6955.7426107147057,419.92733976727357,12759.908445373905,2991.6887826600864,0,0,0,-0.60364068485050093,-0.67874336324783047,0.4182408043702121,29159.643483594107,0.44680870191912231,11430.475883850886,0.74832806119676332,0,4,0,0,0,booster entry burn
470.76403135361494,-4777175.4748260975,-2987721.8779661162,2993348.7859999542,359.74923915543616,-204.52816694928381,-96.269560309950194,6872.4671510126464,424.8754104332474,12759.908445373905,2991.6887826600864,0,0,0,-0.61724747503386512,-0.66298224902284675,0.42362730323354558,29525.342729143995,0.45134071802276893,11302.666064297673,0.73950983551493121,0,4,0,0,0,booster entry burn
471.24668901464833,-4777001.1965402067,-2987822.439315537,2993302.2063796115,362.36360458119469,-212.1379031843567,-96.721943037801822,6767.2268603779157,430.88862384326148,12759.908445373905,2991.6887826600864,0,0,0,-0.63397402988385487,-0.64267750973951177,0.43016572144679899,29992.809736973271,0.45711840282817967,11150.07214684158,0.72875448821248956,0,4,0,0,0,booster entry burn
471.85369090030298,-4776780.3428582055,-2987954.0440104329,2993243.366629519,365.25158602564994,-221.43301944247173,-97.116010074701066,6635.9065962476516,438.03290128310255,12759.908445373905,2991.6887826600864,0,0,0,-0.65417327982588402,-0.61667784440423468,0.43791067146484608,30584.519703201859,0.46440718164247446,10971.812806475918,0.71587853767832299,0,4,0,0,0,booster entry burn
472.60375098869139,-4776505.221192833,-2988124.3103010147,2993170.4186225035,368.24570319312932,-232.49617549223134,-97.35124894680412,6475.4523064066889,446.24728033929728,12759.908445373905,2991.6887826600864,0,0,0,-0.67794458400110647,-0.58376859999283626,0.44677215970332196,31320.316220075445,0.47343355186098324,10769.263126468612,0.70085940404411773,0,4,0,0,0,booster entry burn
473.5009616334703,-4776173.5102641499,-2988338.6113121188,2993083.0729813529,371.04293517464771,-245.0869996775173,-97.293766276994489,6286.5137622783186,455.19948825795882,12759.908445373905,2991.6887826600864,0,0,0,-0.70488766889881094,-0.54296934242104145,0.45641830312254383,32205.069450193078,0.48423403446731189,10547.697359485395,0.68401825158427221,0,4,0,0,0,booster entry burn
474.46658349801373,-4775814.1243421221,-2988581.4898800259,2992989.3031150657,373.17649601687361,-257.82408829603327,-96.862992228556024,6087.2458298843476,463.8064218492255,12759.908445373905,2991.6887826600864,0,0,0,-0.73365808773863384,-0.49442576608212679,0.46614265212464012,33160.043930145715,0.49582858911270522,10328.588643084626,0.66705849906845927,0,4,0,0,0,booster entry burn
475.53195624922881,-4775415.7117936993,-2988863.228705822,2992886.5291660507,374.60358353746636,-270.90984439877582,-96.011208646180094,5872.7645899132203,472.16325648760602,12759.908445373905,2991.6887826600864,0,0,0,-0.76058875099455359,-0.44305826102389689,0.47455677131300683,34213.458338845659,0.50854490825858201,10103.846241097881,0.64952497753766436,0,4,0,0,0,booster entry burn
476.62106023748942,-4775007.3351718988,-2989165.0946289958,2992782.5922917249,375.19296630896486,-283.25625403474328,-94.803729323450113,5659.7364641614004,479.57440977511408,12759.908445373905,2991.6887826600864,0,0,0,-0.78585592924482894,-0.38787536465627359,0.48164630172306855,35286.439665086989,0.52142107575487218,9887.0085799464541,0.63267331189798504,0,4,0,0,0,booster entry burn
477.7214271253506,-4774594.5120241428,-2989483.1686477661,2992679.072808444,375.02819612797305,-294.69629261085282,-93.309177362476333,5451.2015519583856,486.00273183352056,12759.908445373905,2991.6887826600864,0,0,0,-0.80733463569849173,-0.33348594429437328,0.48682431221095968,36363.064596524637,0.53426629980271556,9676.8620612907271,0.61657798836526279,0,4,0,0,0,booster entry burn
